url||content
https://www.nspna.com/news/?mode=view&newsid=689692||봉화군 최신 출산 및 육아 국민템 대여해줘, 육아용품 무료로 빌려가세요 , 선호도 조사를 통한 최신 트렌드 출산 육아용품 구비 사진 봉화군 경북 통신 김오현 기자 봉화군은 출산육아용품대여사업의 활성화를 위해 기존 출산육아용품을 교체하고 최신 출산 육아 트렌드 변화에 발맞춰 신규용품을 구비했다. 봉화군보건소는 2015년부터 출산 육아가정의 경제적 부담을 완화하고자 보건소 4층 출산육아용품실에서 출산육아용품 무료 대여사업을 운영하고 있다. 특히 지난해 사업 만족도 및 선호도조사를 토대로 노후물품을 교체하고 신규물품을 구비했으며, 현재 보건소에는 유모차 등 55종 214점의 용품이 비치돼 있다. 03 8236672469 봉화군에 주소를 둔 임신부 또는 6세 이하 영유아 가정이면 이용할 수 있으며 회원 1인당 2점, 3개월간 대여가능하다. 지난해부터 오 벽지 영유아 가정을 대상으로 출산육아용품 배달 및 수거사업을 시행해 큰 호응을 얻고 있다. 박현국 봉화군수는 앞으로도 지속적인 의견 선호도조사로 출산육아에 필요한 물품을 확충해 아이 키우기 좋은 봉화군을 만들도록 노력하겠다 고 말했다. 한국의 경제뉴스통신사 통신 . 무단전재 재배포 금지.
http://www.m-i.kr/news/articleView.html?idxno=1227491||파주시육아종합지원센터는 영유아를 위한 장난감도서관을 재정비해 더욱 다양한 육아 서비스를 제공한다 장난감도서관 금촌관 전경 매일일보 김순철 기자 파주시육아종합지원센터가 장난감도서관을 재정비해 파주 지역의 영유아 가정을 대상으로 더욱 다양한 육아 서비스를 제공한다고 밝혔다. 11일 시 관계자에 따르면 기존 영유아기 장난감뿐만 아니라, 분유제조기 아이 안전 의자 카시트 아기침대 젖병세척기 등을 신규 구비해 총 79종의 육아용품과 돌상 백일상 한복 등 행사용품을 지원해 양육 환경 개선에 나섰다는 것. 특히 금촌관에서는 나들이 계절인 봄을 맞아 전동자동차와 카시트를 대여해 안전한 외출을 돕는다. 센터는 앞으로도 지속적으로 장난감도서관의 육아용품과 이벤트 용품의 종류를 확대할 계획이다. 장난감도서관은 파주관 문산읍 통일로 1680 운정관 경의로 1180 금촌관 금정로 45 세 곳에 위치하고 있다. 회원 모집은 1월부터 격월로 진행되며, 파주시 거주자 또는 파주시 소재 직장인은 연회비 1만 원으로 1년간 매주 2점의 장난감을 대여할 수 있다. 가입은 파주시육아종합지원센터 누리집에서 가능하다. 김진아 보육아동과장은 영유아기 발달에 적합한 다양한 놀잇감을 제공해 아이들의 건강한 성장을 지원하고, 육아용품 대여 서비스를 통해 경제적 부담을 줄이겠다 며 보육 격차 없는 양육친화적 도시 파주를 만들어가겠다 고 밝혔다. 파주 김순철 기자 4114 . 저작권자 매일일보 무단전재 및 재배포 금지
http://www.kbsm.net/news/view.php?idx=427850||울진군은 출산장려 분위기 확산과 육아에 실질적인 도움을 주기 위해 유축기 및 아기 장난감을 무료로 대여를 실시하고 있다. 아이사랑 육아용품 대여사업은 출산,육아에 따른 경제적 부담을 경감하기 위해 육아용품을 대여하는 사업으로, 보건소 모자보건실에서 바운서, 카시트, 유축기, 유모차, 범보의자, 쏘서 등 다양한 물품을 대여할수 있다.육아용품 대여는 울진군에 거주하는 임산부 및 영유아 보호자라면 누구나 이용할수 있고 비용은 무료이다. 대여 기간은 1개월이며, 1인 1회에 한하여 1개월 연장이 가능하다.울진군은 이 밖에도 예비부부 예비맘 건강검진 쿠폰, 임산부를 위한 산전 초음파 쿠폰 발급, 출산장려금, 산모 신생아 건강관리지원, 생애 초기 건강관리사업 등 다양한 출산장려지원 정책을 추진하고 있다.손병복 울진군수는 실질적인 도움이 되는 지원 정책으로 아이 낳고 키우기 좋은 환경을 만들기 위해 최선을 다하겠다 라고 말했다.
http://www.ccnnews.co.kr/news/articleView.html?idxno=368485||발달 코디네이터 등 4개 주요사업 추진 돌상 대여 용품 모습 충청뉴스 최형순 기자 천안시는 천안시육아종합지원센터와 함께 혁신적인 육아 및 보육 지원 사업을 새롭게 시작한다. 시와 센터는 올해 장애아통합어린이집 순회치료사 파견사업 , 발달 코디네이터 사업 , 어린이집 보육 이음멘토링 사업 , 돌상 대여 사업 등 총 4개의 주요사업을 추진한다. 드림스타트 숲체험 모습 지난해 첫 실시한 장애아통합어린이집 순회치료사 파견사업은 올해부터 확대된다. 장애아통합어린이집에 순회치료사를 파견해 발달지연 영유아에게 언어치료를 실시하는 이 사업은 장애아통합어린이집 20개소, 장애아 60명을 대상으로 실시됐으나, 올해부턴 30개소로 확대돼 아동 90명을 대상으로 추진된다. 올해 첫 실시하는 어린이집 발달 코디네이터 사업은 발달 코디네이터를 어린이집으로 파견해 영아의 발달 상황에 대한 검사와 모니터링을 실시한 후, 부모와 교사에게 환경 솔루션을 제공한다. 발달 코디네이터가 어린이집에서 영아의 발달 상황에 대한 검사와 모니터링을 실시한 후 교사와 부모에게 환경 솔루션을 하고 있다. 어린이집 보육 이음멘토링 사업은 보육 경험이 풍부한 10년 이상 경력의 어린이집 원장과 3년 이하의 신규 어린이집 원장을 1대1 멘토링을 실시해 신규어린이집 원장의 운영관리 역량을 높인다. 지난해 백일상 대여를 시작으로 올해 새롭게 시작되는 돌상 대여 사업 은 천안 거주 출생 돌 앞뒤로 30일 이내 을 맞이한 자녀를 둔 보호자를 대상으로 테이블보와 아기 옷 관련 용품 등을 전달한다. 돌상 대여는 천안시 육아종합지원센터 차암점 불당점 청룡점 사전 전화예약을 통해 누구나 이용 가능하다. 어린이집 경력 원장 10년 이상 과 신규 어린이집 원장 3년 이하 을 1대1 멘토링을 실시하고 있다. 자세한 사항은 천안시육아종합지원센터 누리집 . . . 을 통해 확인하거나 전화 041 561 2821 로 문의하면 안내받을 수 있다. 박상돈 천안시장은 신규 확대 추진하는 사업들은 천안시 육아지원 사업의 새로운 전환점을 의미한다 며 지역 맞춤형 지원을 통해 천안시가 육아에 대한 새로운 패러다임을 제시하는 도시로 자리매김할 것으로 기대된다 고 말했다. 저작권자 충청뉴스 무단전재 및 재배포 금지
https://www.asiatoday.co.kr/view.php?key=20240326010014766||선호도 조사를 통한 최신 트렌드 출산 육아용품 구비 출산육아용품대여사업 1 0 유아용품 대여실 운영 봉화군 경북 봉화군은 유아용품 대여 물품을 최신 출산 육아 트렌드 변화에 발맞춰 신규용품을 구비했다고 26일 밝혔다.군 보건소는 2015년부터 출산 육아가정의 경제적 부담을 완화하고자 보건소 4층 출산육아용품실에서 출산육아용품 무료 대여사업을 운영하고 있다. 지난해 사업 만족도 및 선호도조사를 토대로 노후물품을 교체하고 신규물품을 구비했으며, 현재 보건소에는 유모차 등 55종, 214점의 용품이 비치돼 있다.지역에 주소를 둔 임신부 또는 6세 이하 영유아 가정이면 이용할 수 있으며 회원 1인당 2점, 3개월간 대여가능하다. 특히 지난해부터 오 벽지 영유아 가정을 대상으로 출산육아용품 배달 및 수거사업을 시행해 호응을 얻고 있다.박현국 군수는 지속적인 의견 선호도조사로 출산육아에 필요한 물품을 확충해 아이 키우기 좋은 봉화군을 만들도록 노력하겠다 고 말했다.
https://www.siminilbo.co.kr/news/newsview.php?ncode=1160275535495956||부산 최성일 기자 두송종합사회복지관 관장 김태형 은 사하구 다대2동 4지구 아파트 내 두송종합사회복지관 육아용품대여점 아이꿈터 에서는 매월 육아용품 및 대형완구 일부 품목 대여료 할인과 이용후기 작성 이벤트를 진행하고 있다. 이용후기 작성 방법은 아이꿈터 네이버 카페 또는 자신의 블로그에 이용후기를 올리거나 두송종합사회복지관 페이스북에 이용 후기 두송복지관 공유 걸기 를 올리면 이용 후기 작성자 전원 1,000 적립금을 받을 수 있다. 이용 후기 작성 기간은 3월 4일부터 3월 30일까지이다. 육아용품대여점 아이꿈터는 사하구 다대2동 다대4지구 아파트 내 위치한 두송종합사회복지관 2층에 위치하고 있으며, 이용대상은 사하구 내 거주자 및 직장을 둔 지역주민 중 0 4세 이하 손 자녀가 있는 가정은 이용이 가능하다. 육아용품대여점은 회원 1명당 최대 4품목 육아용품 1품목, 대형완구 1품목, 장난감 2품목 대여가 가능하며, 이용 회비는 수급 및 차상위 가정의 경우 가입비 대여료가 무료이다. 일반가정의 경우 가입비 10,000원, 대여료는 품목별로 상이하나 대여기간에 따라 1,000원 30,000원 대여비가 있으며 대여물품 중 연체된 경우 모든 회원이 1일 1품목당 1,000원이 발생한다. 두송종합사회복지관 육아용품대여점 담당자는 육아용품대여점 아이꿈터를 통해 저렴한 가격에 필요한 육아용품 및 장난감을 대여하여 자녀 양육에 도움이 되기를 바란다. 라고 전했다. 두송종합사회복지관 육아용품대여점 아이꿈터 에 구비된 육아용품 및 장난감은 두송종합사회복지관 으로 문의하거나 네이버카페 육아용품대여점 아이꿈터 네이버 카페 에서 확인 가능하다. 저작권자 시민일보. 무단전재 재배포 금지
https://www.siminilbo.co.kr/news/newsview.php?ncode=1160293008123455||부산 최성일 기자 두송종합사회복지관 관장 김태형 은 사하구 다대2동 4지구 아파트 내 두송종합사회복지관 육아용품대여점 아이꿈터 에서는 매월 육아용품 및 대형완구 일부 품목 대여료 할인과 이용후기 작성 이벤트를 진행하고 있다. 육아용품2월이벤트포스터 이용후기 작성 방법은 아이꿈터 네이버 카페 또는 자신의 블로그에 이용후기를 올리거나 두송종합사회복지관 페이스북에 이용 후기 두송복지관 공유 걸기 를 올리면 이용 후기 작성자 전원 1,000 적립금을 받을 수 있다. 이용 후기 작성 기간은 2월 1일부터 2월 29일까지이다. 육아용품대여점 아이꿈터는 사하구 다대2동 다대4지구 아파트 내 위치한 두송종합사회복지관 2층에 위치하고 있으며, 이용대상은 사하구 내 거주자 및 직장을 둔 지역주민 중 0 4세 이하 손 자녀가 있는 가정은 이용이 가능하다. 육아용품대여점은 회원 1명당 최대 4품목 육아용품 1품목, 대형완구 1품목, 장난감 2품목 대여가 가능하며, 이용 회비는 수급 및 차상위 가정의 경우 가입비 대여료가 무료이다. 일반가정의 경우 가입비 10,000원, 대여료는 품목별로 상이하나 대여기간에 따라 1,000원 30,000원 대여비가 있으며 대여물품 중 연체된 경우 모든 회원이 1일 1품목당 1,000원이 발생한다. 두송종합사회복지관 육아용품대여점 담당자는 육아용품대여점 아이꿈터를 통해 저렴한 가격에 필요한 육아용품 및 장난감을 대여하여 자녀 양육에 도움이 되기를 바란다. 라고 전했다. 두송종합사회복지관 육아용품대여점 아이꿈터 에 구비된 육아용품 및 장난감은 두송종합사회복지관 으로 문의하거나 네이버카페 육아용품대여점 아이꿈터 네이버 카페 에서 확인 가능하다. 저작권자 시민일보. 무단전재 재배포 금지
http://www.m-i.kr/news/articleView.html?idxno=1233867||파주시육아종합지원센터는 5월 가정의 달 맞아 파주 어린이 온 놀이 체험을 운영한다 매일일보 김순철 기자 파주시육아종합지원센터는 5월 가정의 달을 맞아 파주시 영유아 가정을 대상으로 건강하고 행복한 성장을 지원하는 파주 어린이 온 놀이 프로그램을 한 달간 운영한다고 밝혔다. 파주 어린이 온 놀이 는 온가족 놀이온 놀이키트 팡팡 우리 아이 기질온 장난감도서관 이용 사진 콘테스트 등 총 4개 프로그램으로 구성되어 있다. 온가족 놀이온 은 파주 관내 명소에서 온 가족이 함께 놀이할 수 있는 기회를 제공하여, 부모 자녀 간 긍정적 정서 교감을 형성하고 가족애를 증진하는 데 목적을 두고 있다. 놀이키트 팡팡 은 온라인 공통 부모교육 수강자 중 소감문을 제출한 이들을 대상으로, 영유아 발달에 적합한 놀이 꾸러미를 제공하는 프로그램이다. 우리 아이 기질온 은 양육자와 유아를 대상으로 기질 검사를 실시하여, 자녀의 기질 특성에 맞는 양육 환경 조성을 지원하고, 건강한 부모 자녀 관계 형성 및 발달을 돕는다. 장난감도서관 이용 사진 콘테스트 는 장난감도서관 파주관, 운정관, 금촌관 이용 후기 의상, 장난감, 육아용품 대여 사진 를 개인 인스타그램에 올린 이용자 중 30명을 선정하여 파주 관내 명소를 체험할 수 있는 입장권을 제공한다. 각 프로그램의 세부 내용은 파주시육아종합지원센터 누리집에서 확인 및 신청할 수 있다. 김진아 보육아동과장은 파주 어린이 온 놀이를 통해 파주시의 모든 영유아가 부모와 함께 행복한 웃음 속에서 건강하게 성장하길 기대한다 라며, 앞으로도 영유아 가정을 위한 다양한 프로그램을 지속적으로 발굴 지원하겠다 고 밝혔다. 파주 김순철 기자 4114 . 저작권자 매일일보 무단전재 및 재배포 금지
http://www.fnnews.com/news/202401281328193391||2월 1일부터 자치구에서 장난감 육아용품 대여 반납 인근 장난감도서관에서 대여 반납하도록 개선 최신 장난감부터 육아용품까지 총 1533종, 5236개 보유 파이낸셜뉴스 새로 나온 최신 장난감부터 아기침대, 분유 제조기, 카시트 같은 육아용품 등을 서울 자치구의 장난감도서관에서 직접 빌리고 반납할 수 있게 됐다.서울시는 오는 2월 1일부터 동작구 소재 서울장난감도서관의 모든 장난감과 육아용품을 25개 자치구 장난감도서관에서 대여 반납할 수 있다고 28일 밝혔다.서울장난감도서관은 장난감은 물론 바운서 같이 사용 기간이 짧고 가격은 부담되는 육아용품 등 총 1533종, 5236개의 용품을 보유하고 있다. 자녀가 만 72개월 이하 영유아 장애아동 만12세 인 서울시민이나 서울 근무 직장인 누구나 연회비 1만원으로 이용할 수 있다. 회원은 1회 최대 총 3점의 장난감을 14일 연장시 최대 21일 , 육아용품은 1개월 연장시 최대 3개월 대여할 수 있다.그동안 서울장난감도서관을 이용하려면 직접 방문해야 해서 불편함이 있었다. 택배대여도 할 수 있지만 왕복 시 최대 1만4000원의 배송비가 부과되고, 부피가 크거나 파손 위험이 있는 물품은 대여가 불가능하다는 한계도 있었다.서울시는 육아 물가 상승으로 인한 양육자의 경제적 부담을 덜 수 있도록 자치구 장난감도서관에서 육아용품을 직접 수령하고 반납할 수 있도록 한다. 서울장난감도서관 홈페이지에서 대여 가능 품목을 확인한 후 신청하면 된다. 신청 용품은 자치구 장난감도서관으로 지정된 요일에 일괄 배송한다.신청자는 배송일 포함 3일 이내에 용품을 수령하면 된다. 반납도 자치구 장난감도서관에 하면 된다.김선순 서울시 여성가족정책실장은 치솟은 육아 물가로 선뜻 지갑을 열기 힘든 양육자들을 위해 서울장난감도서관 대여 반납 방식을 대대적으로 개선했다 며 앞으로도 현장의 목소리를 반영하고 변화하는 이용자 수요에 적극 대응해 아이 키우기 좋은 환경을 만드는 데 최선을 다하겠다 고 말했다. 저작권자 파이낸셜뉴스, 무단전재 재배포 금지
https://www.gukjenews.com/news/articleView.html?idxno=3430966||의정부 국제뉴스 이운안 기자 의정부시는 의정부시육아종합지원센터 센터장 조상원 가 12월부터 관내 시민을 대상으로 양육용품 대여 서비스를 실시한다고 밝혔다. 대여 품목 유아차와 유축기. 이번 사업은 가정의 경제적 부담을 덜고, 육아용품의 합리적 소비 문화를 확산하기 위해 마련됐다. 대여 품목은 유아차와 유축기이며, 이용을 희망하는 가정은 센터 누리집을 통해 예약 후 방문해 수령할 수 있다. 대여 기간은 2개월이며 대여료는 유아차 2만 원, 유축기 5천 원이다. 시범운영 기간은 12월부터 3개월간이며, 시민 이용 만족도와 서비스 개선점을 점검 한 뒤 향후 정식 운영에 들어갈 계획이다. 조상원 센터장은 영유아 양육에 필요한 용품은 구매 비용이 높고 사용 기간이 짧아 양육자에게 부담이 된다 며 이번 대여 서비스가 시민들의 실질적인 양육비 절감에 도움이 되고, 합리적인 육아문화가 정착되는 계기가 되길 바란다 고 전했다. 김동근 시장은 이번 서비스는 환경친화적인 양육환경 조성에도 중요한 발걸음이 될 것 이라며 앞으로도 부모와 아이가 모두 행복한 도시를 만들기 위해 세심한 돌봄 정책을 지속적으로 확대해 나가겠다 고 말했다. 한편, 의정부시육아종합지원센터는 실내놀이터 운영, 장난감 대여서비스, 부모교육, 부모 자녀 체험 프로그램 운영 등 다양한 가정양육 지원사업을 통해 지역사회 돌봄 환경 조성에 힘쓰고 있다.
https://www.siminilbo.co.kr/news/newsview.php?ncode=1160288479664120||부산 최성일 기자 두송종합사회복지관 관장 김태형 은 사하구 다대2동 4지구 아파트 내 두송종합사회복지관 육아용품대여점 아이꿈터 에서는 매월 육아용품 및 대형완구 일부 품목 대여료 할인과 이용후기 작성 이벤트를 진행하고 있다. 1월 육아용품 및 대여료 반값 할인 1월 육아용품 및 대여료 반값 할인 또한 육아용품대여점은 이용후기 이벤트를 진행하고 있으며, 이용후기 작성 방법은 아이꿈터 카페 또는 자신의 블로그에 이용후기를 올리거나 두송종합사회복지관 페이스북에 이용 후기 두송복지관 공유 걸기 를 올리면 이용 후기 작성자 전원 1,000 적립금을 받을 수 있다. 작성 시 매월 1,000 제공되고 이용 후기 작성 기간은 1월 2일부터 1월 31일까지이다. 육아용품대여점 아이꿈터는 사하구 다대2동 다대4지구 아파트 내 위치한 두송종합사회복지관 2층에 위치하고 있으며, 이용대상은 사하구 내 거주자 및 직장을 둔 지역주민 중 0 4세 이하 손 자녀가 있는 가정은 이용이 가능하다. 육아용품대여점은 회원 1명당 최대 4품목 육아용품 1품목, 대형완구 1품목, 장난감 2품목 대여가 가능하며, 이용 회비는 수급 및 차상위 가정의 경우 가입비 대여료가 무료이다. 일반가정의 경우 가입비 10,000원, 대여료는 품목별로 상이하나 대여기간에 따라 1,000원 30,000원 대여비가 있으며 대여물품 중 연체된 경우 모든 회원이 1일 1품목당 1,000원이 발생한다. 두송종합사회복지관 육아용품대여점 담당자는 육아용품대여점 아이꿈터 이용 및 다양한 이벤트를 통해 사하구 내 0 4세 자녀를 둔 가정 내 자녀들의 연령과 발달단계에 맞는 다양한 장난감을 대여하여 자녀 양육에 도움이 되시길 바란다. 고 전했다. 저작권자 시민일보. 무단전재 재배포 금지
https://www.ibabynews.com/news/articleView.html?idxno=120671||이동이 불편한 가정의 편의를 위해 찾아가는 장난감세상 운영... 만족도 높아 베이비뉴스 전아름 기자 찾아가는 장난감세상 차량. 성동구육아종합지원센터 성동구 구청장 정원오 가 한양여자대학교 산학협력단에 위탁해 운영하는 성동구육아종합지원센터 센터장 조경옥 는 장난감 및 도서를 대여하는 성동구 장난감세상을 운영하고 있으며 성동구 관내 거주하는 영유아 가정을 대상으로 찾아가는 대여 서비스 찾아가는 장난감세상 을 운영하고 있다고 6일 밝혔다. 찾아가는 장난감세상은 코로나19로 인하여 외출이 어려운 영유아 가정의 편의를 위해 2021년 7월에 시작됐고 98.8 에 달하는 예약률을 기록하고 있으며, 2024년 상반기에 1380가정이 이용하는 등 큰 인기를 얻고 있다. 직접 방문하기 어려운 이용자들의 편의를 위하여 이동이 상대적으로 어려운 가정을 예약 1순위로 배려해 운영하고 있는데, 1순위 해당 가정은 장애인 가정, 임신 출산 가정, 세 자녀 이상 가정이다. 1순위 가정은 이용 예정일로부터 8일 전 홈페이지에서 예약이 가능하며 그 외 가정은 7일 전에 예약할 수 있다. 찾아가는 장난감세상은 성동구 관내 거주자를 대상으로 하여 주소지에서 장난감을 편리하게 받아볼 수 있어 이용자들의 만족도가 더욱 높다. 특히 친절하고 배려 깊은 서비스로 회원들의 칭찬글이 자주 작성되고 있으며 자녀 양육에 큰 도움이 된다는 감사 인사가 많다는 후문이다. 찾아가는 장난감세상은 성동구육아종합지원센터에서 운영하는 무지개장난감세상, 왕십리 장난감세상, 금호 장난감세상, 옥수 장난감세상 등 총 4곳에서 운영 중이다. 조경옥 성동구육아종합지원센터 센터장은 이동이 어려운 가정의 영유아에게 발달에 맞는 다양한 장난감과 도서, 육아용품을 대여할 수 있어 영유아의 행복한 성장에 도움이 되고 가정의 경제적 비용 부담도 줄여주어 만족도가 높은 서비스 라고 전했다. 성동구 장난감세상은 서울시에 거주하고 있거나 서울시 소재 직장에 재직 중인 영유아 자녀를 양육하는 사람은 누구나 가입할 수 있다. 회원 가입 방법은 성동구 장난감세상 홈페이지 회원가입 후 가입 서류를 준비하여 이용을 원하는 분소로 방문하면 된다. 성동구 장난감세상에서는 육아용품 장기대여 뿐만 아니라 장난감과 도서를 무료로 대여하고 있다. 연회비는 1만 원이며 2자녀는 50 감면, 3자녀 이상 가정은 면제되어 무료로 이용할 수 있다. 장난감세상에서는 영유아 자녀 당 1개의 장난감, 또는 3권의 도서를 대여할 수 있다. 또한 오는 9월에는 성수동에 성수 장난감세상 을 개관할 예정으로 더 많은 영유아 가정에 원활한 대여 서비스를 제공하기 위해 노력하고 있다. 베이비뉴스 . 저작권자 베이비뉴스 무단전재 및 재배포 금지
https://www.viva100.com/article/20250331500724||고성군장난감도서관 공동육아나눔터1호점이 자녀양육가정의 사회관계성 강화를 위한 프로그램을 적극적으로 실시하고 있다. 고성군 제공. 고성군장난감도서관 공동육아나눔터1호점이 자녀양육가정의 사회관계성 강화를 위한 프로그램을 적극적으로 실시하고 있다. 지난 29일 독박 육아 !, 함께하는 육아 라는 슬로건 아래 1부 고성군장난감도서관 가족친화형 프로그램 , 2부 고성군공동육아나눔터1호점 자녀돌봄품앗이 리더교육 및 전체 모임 를 실시했다. 이번 딸기 농장 체험 행사를 통해 부모 자녀 관계 및 자녀양육가정의 사회관계성 강화의 좋은 기회를 제공했다. 활동에 참여한 부모는 이번에 초등학생이 된 딸이 장난감도서관에서 만난 친구가 같은 반이 돼 좋아했다 며 친구 만들기 힘든 요즘 세상에 아이들에게도 엄마들에게도 친구 를 만들어 주는 곳이 장난감도서관이다. 이런 가족 친화형 프로그램을 많이 실시했으면 좋겠다 고 말했다. 또한 자녀돌봄 품앗이 활동 부모는 품앗이 활동을 통해 자녀양육의 어려움을 해소 하고 있다 며 품앗이 전체 모임을 통해 공동육아나눔터1호점의 활동가과 함께 소통할 수 있어서 행복한 시간이었다 고 전했다. 한편 고성군장난감도서관 공동육아나눔터1호점은 부모의 자녀양육 경비 절감과 장난감을 활용한 놀이 문화 확대, 사회관계성 지원을 목적으로 장난감 도서 육아용품 대여, 부모 자녀 상호작용 지원 사업, 치매어르신 인지활용 교구 대여 등 다양한 프로그램을 제공하고 있다. 경남 정도정 기자 6831 100.
https://www.insightkorea.co.kr/news/articleView.html?idxno=222177||홍원학 삼성생명 대표. 삼성생명 인사이트코리아 남빛하늘 기자 대한민국이 저출생 으로 골머리를 앓고 있다. 저출생 문제는 대부분 산업에 좋지 않은 영향을 끼치지만, 보험업계에 특히 직격탄이다. 말 그대로 보험상품에 가입할 잠재고객이 줄어들고 있다는 것이기 때문이다. 저출생 해결을 위해서는 자유롭게 육아휴직을 사용할 수 있는 기업문화가 정착돼야 한다는 공감대가 형성되고 있다. 이에 보험사들이 저마다의 방법으로 힘을 쏟고 있는 가운데, 홍원학 대표이사가 이끄는 삼성생명에 이목이 쏠린다. 10일 금융감독원 전자공시시스템에 게재된 각사 사업보고서에 따르면 국내 생명보험사 5곳 삼성생명 한화생명 교보생명 농협생명 신한라이프 의 육아휴직 사용률 남녀 전체 은 평균 46.44 로 집계됐다. 육아휴직 사용률은 당해년도 자녀를 출산한 근로자 수에서 당해년도 출생일 기준 1년 이내 육아휴직을 사용한 근로자 수를 나눈 값이다. 쉽게 말해 육아휴직을 쓸 수 있는 사람 중 얼마나 실제로 사용했는가를 나타내는 지표다. 올해부터 모든 상장기업은 육아휴직 사용 현황을 의무 공시해야 한다. 5개 생보사 가운데 육아휴직 사용률이 가장 높은 곳은 삼성생명으로 나타났다. 지난해 삼성생명의 육아휴직 사용률은 59.8 를 기록했다. 한화생명 50.8 , 교보생명 50.6 , 신한라이프 40.5 , 농협생명 30.5 과 비교하면 높은 수준이다. 임직원 육아휴직 적극 권장 삼성생명은 임직원이 육아휴직을 적극적으로 사용할 수 있도록 유도하는 분위기다. 법정 육아휴직 외에도 추가로 쉬는 게 가능하도록 제도화한 것이 특징이다. 법적으로 임신 중이거나 만 8세 이하 또는 초등학교 2학년 이하의 자녀를 둔 근로자는 1년 간 육아휴직을 할 수 있는데, 여기에 추가 1년을 부여한 것이다. 특히 삼성생명은 비단 육아휴직뿐 아니라 임신부터 출산, 육아에 이르기까지 주기별 다양한 가족친화제도를 마련해 임직원들이 일과 가정의 양립을 지킬 수 있도록 지원하고 있다. 우선 임신 단계에 있는 임직원을 위해 2011년부터 사내 모성보호 센터 를 운영해 오고 있다. 이 센터에서는 임산부 상담 육아용품 및 도서대여 서비스 임산부 명패 제작 임부 보호 물품 지급 센터 내 휴게실 및 수유 시설 이용 중식 시간 1시간 추가 등이 주요 지원 내용이다. 매년 임부의 날 기념행사에서는 사내 모성보호 제도를 소개하고, 건강한 태교와 출산을 돕는 이벤트를 운영하고 있다. 또 난임으로 휴직을 원할 때 최소 6개월에서 최대 2년까지 사용 가능한 난임휴직 제도도 있다. 출산과 관련해서는 배우자 출산휴가 가 눈길을 끈다. 현재 법정 배우자 출산 휴가는 10일로 정해져 있는데, 삼성생명은 이보다 긴 15일의 휴가를 제공하고 있다. 다태아의 경우에는 30일이 부여된다. 만 8세 이하 또는 초등학교 2학년 이하 자녀를 둔 육아기에 돌입한 임직원은 근무시간도 단축할 수 있다. 최소 3개월 이상, 주 5 25시간 단축근무를 지원해 준다. 이밖에 삼성생명은 임직원 자녀를 위한 사내 어린이집인 생명 어린이집 을 3곳 서초1 서초2 서소문 운영 중이다. 삼성생명은 관계자는 다양한 모성보호 제도와 프로그램을 운영해 임신 출산 육아를 일과 함께 건강하고 편안하게 수행할 수 있도록 노력하고 있다 며 앞으로도 가족 친화적인 기업문화를 조성하기 위해 노력하고자 한다 고 밝혔다. 한편 삼성생명 노사는 지난해 7월 2024년 임금협약 에서 저출생 해결에 적극 동참하기로 뜻을 모으기도 했다. 이 일환으로 임신기 단축근로제 유급기간 확대, 배우자 출산휴가 사용 개선 등 출산 육아 관련 복리후생을 강화하기로 했다.
https://www.siminilbo.co.kr/news/newsview.php?ncode=1160271028257654||12월 육아용품 할인이벤트. 부산 최성일 기자 부산 사하구 두송종합사회복지관 관장 김태형 은 사하구 다대2동 4지구 아파트 내 두송종합사회복지관 육아용품대여점 아이꿈터 에서는 매월 대여료 반값 할인과 이용후기 작성 등 다양한 이벤트를 진행하고 있다. 또한 육아용품대여점은 이용후기 이벤트를 진행하고 있으며, 이용후기 작성 방법은 아이꿈터 카페 또는 자신의 블로그에 이용후기를 올리거나 두송종합사회복지관 페이스북에 이용 후기 두송복지관 공유 걸기 를 올리면 이용 후기 작성자 전원 1,000 적립금을 받을 수 있다. 작성 시 매월 1,000 제공되고 이용 후기 작성 기간은 12월 1일부터 12월 31일까지이다. 육아용품대여점 아이꿈터는 사하구 다대2동 다대4지구 아파트 내 위치한 두송종합사회복지관 2층에 위치하고 있으며, 이용대상은 사하구 내 거주자 및 직장을 둔 지역주민 중 0 4세 이하 손 자녀가 있는 가정은 이용이 가능하다. 육아용품대여점은 회원 1명당 최대 4품목 육아용품 1품목, 대형완구 1품목, 장난감 2품목 대여가 가능하며, 이용 회비는 수급 및 차상위 가정의 경우 가입비 대여료가 무료이다. 일반가정의 경우 가입비 10,000원, 대여료는 품목별로 상이하나 대여기간에 따라 1,000원 30,000원 대여비가 있으며 대여물품 중 연체된 경우 모든 회원이 1일 1품목당 1,000원이 발생한다. 두송종합사회복지관 육아용품대여점 담당자는 육아용품대여점 아이꿈터 이용 및 다양한 이벤트를 통해 사하구 내 0 4세 자녀를 둔 가정 내 자녀들의 연령과 발달단계에 맞는 다양한 장난감을 대여하여 자녀 양육에 도움이 되시길 바란다. 고 전했다. 저작권자 시민일보. 무단전재 재배포 금지
